,type,month,day,engagement,comment,share,tag_friend,purchase_intention,year,date
429,beauty,1,25,328606,12917,20338,5451,346,2020,2020-01-25
430,beauty,1,26,294918,13280,23817,4207,298,2020,2020-01-26
431,beauty,1,27,311303,13429,11493,3656,253,2020,2020-01-27
432,beauty,1,28,245685,9184,17064,3722,307,2020,2020-01-28
433,beauty,1,29,332640,12004,25536,3697,258,2020,2020-01-29
434,beauty,1,30,348269,18369,23684,10234,606,2020,2020-01-30
435,beauty,1,31,245362,10489,13613,3287,407,2020,2020-01-31
436,beauty,2,1,234238,8425,15647,2863,199,2020,2020-02-01
437,beauty,2,2,296760,10064,12902,4839,309,2020,2020-02-02
438,beauty,2,3,425924,13066,28331,4735,557,2020,2020-02-03
439,beauty,2,4,348690,15022,43690,7239,700,2020,2020-02-04
440,beauty,2,5,422251,15432,61390,5316,306,2020,2020-02-05
441,beauty,2,6,402863,16390,17010,4152,221,2020,2020-02-06
442,beauty,2,7,275973,10212,12092,2432,315,2020,2020-02-07
443,beauty,2,8,260237,10195,19400,4003,305,2020,2020-02-08
444,beauty,2,9,293297,8458,16218,2528,127,2020,2020-02-09
445,beauty,2,10,381314,19341,20252,4852,1301,2020,2020-02-10
446,beauty,2,11,318989,11693,18717,4470,278,2020,2020-02-11
447,beauty,2,12,476662,19078,23029,5284,274,2020,2020-02-12
448,beauty,2,13,411117,22765,26970,5328,363,2020,2020-02-13
449,beauty,2,14,466553,13616,10949,3580,301,2020,2020-02-14
450,beauty,2,15,365265,11887,32854,3774,229,2020,2020-02-15
451,beauty,2,16,305229,27984,59464,13434,179,2020,2020-02-16
452,beauty,2,17,408632,18315,29103,6656,595,2020,2020-02-17
453,beauty,2,18,272086,10370,17936,3007,232,2020,2020-02-18
454,beauty,2,19,561165,22317,40815,10590,621,2020,2020-02-19
455,beauty,2,20,402227,20174,40014,8713,742,2020,2020-02-20
456,beauty,2,21,346799,13047,16053,3549,480,2020,2020-02-21
457,beauty,2,22,362483,17121,23102,7742,691,2020,2020-02-22
458,beauty,2,23,280538,15062,20263,4795,208,2020,2020-02-23
459,beauty,2,24,522547,38655,78172,5702,388,2020,2020-02-24
460,beauty,2,25,442445,20686,32660,7404,356,2020,2020-02-25
461,beauty,2,26,333982,20120,21915,4728,496,2020,2020-02-26
462,beauty,2,27,328369,23117,24734,3810,492,2020,2020-02-27
463,beauty,2,28,391939,13568,39353,3775,686,2020,2020-02-28
464,beauty,2,29,277232,14196,20788,4374,530,2020,2020-02-29
465,beauty,3,1,276982,25214,17966,4038,399,2020,2020-03-01
466,beauty,3,2,314456,11591,53390,3905,347,2020,2020-03-02
467,beauty,3,3,297825,14557,37932,3886,275,2020,2020-03-03
468,beauty,3,4,262198,11077,22816,4359,361,2020,2020-03-04
469,beauty,3,5,420692,13968,77408,5684,284,2020,2020-03-05
470,beauty,3,6,401907,15326,27279,5659,574,2020,2020-03-06
471,beauty,3,7,334164,18594,39013,7028,596,2020,2020-03-07
472,beauty,3,8,550368,26133,122624,13895,753,2020,2020-03-08
473,beauty,3,9,383637,13989,28176,5808,193,2020,2020-03-09
474,beauty,3,10,285389,17204,23059,5538,439,2020,2020-03-10
475,beauty,3,11,408998,17639,35094,7349,405,2020,2020-03-11
476,beauty,3,12,499437,20693,30633,5271,356,2020,2020-03-12
477,beauty,3,13,437223,15266,35643,4617,482,2020,2020-03-13
478,beauty,3,14,598517,34246,113918,11114,538,2020,2020-03-14
479,beauty,3,15,277283,20689,17961,6028,331,2020,2020-03-15
480,beauty,3,16,320853,17041,22343,5363,272,2020,2020-03-16
481,beauty,3,17,545229,20691,53438,9137,380,2020,2020-03-17
482,beauty,3,18,450956,17463,30196,5395,507,2020,2020-03-18
483,beauty,3,19,346903,20305,33478,5330,322,2020,2020-03-19
484,beauty,3,20,362242,29035,16886,5432,2667,2020,2020-03-20
485,beauty,3,21,410038,18234,32755,5183,275,2020,2020-03-21
486,beauty,3,22,307218,24053,14932,5032,419,2020,2020-03-22
487,beauty,3,23,344885,28298,29788,4790,1793,2020,2020-03-23
488,beauty,3,24,323425,16044,24400,3862,457,2020,2020-03-24
489,beauty,3,25,388387,26478,71766,6175,449,2020,2020-03-25
490,beauty,3,26,301920,17215,69263,7816,506,2020,2020-03-26
491,beauty,3,27,491218,22556,26339,8830,604,2020,2020-03-27
492,beauty,3,28,391931,22978,23188,10456,687,2020,2020-03-28
493,beauty,3,29,244711,30112,12309,3982,449,2020,2020-03-29
494,beauty,3,30,381723,17133,33402,7519,411,2020,2020-03-30
495,beauty,4,1,330998,22935,18432,4748,514,2020,2020-04-01
496,beauty,4,2,336227,15526,22427,4574,761,2020,2020-04-02
497,beauty,4,3,536001,23519,36352,5517,2902,2020,2020-04-03
498,beauty,4,4,346695,14961,33202,4812,747,2020,2020-04-04
499,beauty,4,5,356676,13026,31333,3352,198,2020,2020-04-05
500,beauty,4,6,371203,32443,45047,6783,482,2020,2020-04-06
501,beauty,4,7,356350,32911,16648,7720,541,2020,2020-04-07
502,beauty,4,8,346833,27281,38951,10349,733,2020,2020-04-08
503,beauty,4,9,347249,24574,38385,10582,347,2020,2020-04-09
504,beauty,4,10,342705,20789,23174,8185,829,2020,2020-04-10
505,beauty,4,11,375678,31504,19240,5332,1104,2020,2020-04-11
506,beauty,4,12,344848,89982,20807,2252,591,2020,2020-04-12
507,beauty,4,13,380501,9701,22521,3116,163,2020,2020-04-13
508,beauty,4,14,270993,12464,20474,3488,290,2020,2020-04-14
509,beauty,4,15,421835,15694,17490,5485,413,2020,2020-04-15
510,beauty,4,16,340883,16313,18687,3283,1621,2020,2020-04-16
511,beauty,4,17,345533,21725,22863,8349,690,2020,2020-04-17
512,beauty,4,18,325071,47461,19606,5243,17712,2020,2020-04-18
513,beauty,4,19,311843,15590,23809,4429,315,2020,2020-04-19
514,beauty,4,20,324775,17398,18891,4607,405,2020,2020-04-20
515,beauty,4,21,241501,13026,37599,5694,747,2020,2020-04-21
516,beauty,4,22,303414,9496,11137,2801,153,2020,2020-04-22
517,beauty,4,23,316860,14980,13188,4809,315,2020,2020-04-23
518,beauty,4,24,335182,19233,12986,5348,525,2020,2020-04-24
519,beauty,4,25,397852,48251,21614,5353,21563,2020,2020-04-25
520,beauty,4,26,440936,58123,37957,17266,723,2020,2020-04-26
521,beauty,4,27,435266,37282,37054,11737,1850,2020,2020-04-27
522,beauty,4,28,272564,13548,20605,2933,475,2020,2020-04-28
523,beauty,4,29,438827,21469,46173,8570,169,2020,2020-04-29
524,beauty,4,30,323725,23400,35624,9805,681,2020,2020-04-30
525,beauty,5,1,318794,25540,10568,5045,394,2020,2020-05-01
526,beauty,5,2,374510,22226,47569,5518,4824,2020,2020-05-02
527,beauty,5,3,275539,28279,20274,11022,603,2020,2020-05-03
528,beauty,5,4,284516,17805,13982,2245,235,2020,2020-05-04
529,beauty,5,5,406166,25508,49056,11555,389,2020,2020-05-05
530,beauty,5,6,319324,11120,38630,4062,137,2020,2020-05-06
531,beauty,5,7,404754,15285,15322,4353,237,2020,2020-05-07
532,beauty,5,8,318212,20223,21786,3701,424,2020,2020-05-08
533,beauty,5,9,347257,35864,28470,8721,3576,2020,2020-05-09
534,beauty,5,10,238932,11195,18569,3757,213,2020,2020-05-10
535,beauty,5,11,287822,12851,17335,3477,225,2020,2020-05-11
536,beauty,5,12,306588,16251,16266,3898,791,2020,2020-05-12
537,beauty,5,13,259659,14476,14291,3587,358,2020,2020-05-13
538,beauty,5,14,291994,15870,13359,2075,216,2020,2020-05-14
539,beauty,5,15,422068,23955,16923,4514,484,2020,2020-05-15
540,beauty,5,16,266272,14721,7465,2205,614,2020,2020-05-16
541,beauty,5,17,432013,18770,26832,7518,276,2020,2020-05-17
542,beauty,5,18,353756,17884,36424,6826,397,2020,2020-05-18
543,beauty,5,19,275424,17888,8934,3855,288,2020,2020-05-19
544,beauty,5,20,431404,21499,34631,11957,734,2020,2020-05-20
545,beauty,5,21,525656,23034,38137,8640,662,2020,2020-05-21
546,beauty,5,22,313482,19249,12069,4427,1117,2020,2020-05-22
547,beauty,5,23,342909,15380,9903,2773,245,2020,2020-05-23
548,beauty,5,24,328354,17287,15854,4807,554,2020,2020-05-24
549,beauty,5,25,325904,15094,14864,4204,585,2020,2020-05-25
550,beauty,5,26,373456,19962,30510,6247,409,2020,2020-05-26
551,beauty,5,27,266532,9444,9844,3054,186,2020,2020-05-27
552,beauty,5,28,362583,10039,14119,3959,247,2020,2020-05-28
553,beauty,5,29,672124,27134,25554,6520,630,2020,2020-05-29
554,beauty,5,30,426974,20158,16162,4452,313,2020,2020-05-30
555,beauty,5,31,383739,12157,9501,3697,236,2020,2020-05-31
556,beauty,6,1,313456,20130,12373,4677,609,2020,2020-06-01
557,beauty,6,2,358289,10346,48086,3425,208,2020,2020-06-02
558,beauty,6,3,460664,13052,32625,5384,312,2020,2020-06-03
559,beauty,6,4,417968,14707,23266,5051,301,2020,2020-06-04
560,beauty,6,5,408068,19309,19395,4870,601,2020,2020-06-05
561,beauty,6,6,421511,17561,19105,4438,337,2020,2020-06-06
562,beauty,6,7,339955,18365,17590,5328,348,2020,2020-06-07
563,beauty,6,8,367087,8743,37814,2544,177,2020,2020-06-08
564,beauty,6,9,331023,12353,22639,3672,228,2020,2020-06-09
565,beauty,6,10,332324,11636,19427,3558,270,2020,2020-06-10
566,beauty,6,11,327201,13904,25186,6203,383,2020,2020-06-11
567,beauty,6,12,458466,41644,28614,5927,811,2020,2020-06-12
568,beauty,6,13,394708,19036,26224,6461,477,2020,2020-06-13
569,beauty,6,14,363378,14107,26252,5312,511,2020,2020-06-14
570,beauty,6,15,388391,17060,27932,5044,422,2020,2020-06-15
571,beauty,6,16,243433,12030,10321,2988,327,2020,2020-06-16
572,beauty,6,17,494193,22747,29625,8830,463,2020,2020-06-17
573,beauty,6,18,338243,14116,15875,3782,757,2020,2020-06-18
574,beauty,6,19,440534,18574,13929,5452,751,2020,2020-06-19
575,beauty,6,20,329439,16771,13874,3307,307,2020,2020-06-20
576,beauty,6,21,430159,29722,19970,7517,1719,2020,2020-06-21
577,beauty,6,22,396186,19888,42017,10215,387,2020,2020-06-22
578,beauty,6,23,517680,21060,43443,10197,712,2020,2020-06-23
579,beauty,6,24,375758,13294,27405,5695,276,2020,2020-06-24
580,beauty,6,25,400117,12492,14841,4173,269,2020,2020-06-25
581,beauty,6,26,510708,23363,37501,10275,1019,2020,2020-06-26
582,beauty,6,27,607369,25483,28249,8060,457,2020,2020-06-27
583,beauty,6,28,505659,20559,40528,7719,327,2020,2020-06-28
584,beauty,6,29,399784,10914,16910,3609,235,2020,2020-06-29
585,beauty,7,1,748659,15442,34609,5533,379,2020,2020-07-01
586,beauty,7,2,427622,13061,18729,4094,309,2020,2020-07-02
587,beauty,7,3,414901,21826,16058,4931,550,2020,2020-07-03
588,beauty,7,4,405625,16520,17203,3957,1957,2020,2020-07-04
589,beauty,7,5,377258,13671,17568,4460,271,2020,2020-07-05
590,beauty,7,6,379392,13118,21924,4252,259,2020,2020-07-06
591,beauty,7,7,364635,15267,14232,3943,342,2020,2020-07-07
592,beauty,7,8,468466,13803,15008,3276,620,2020,2020-07-08
593,beauty,7,9,348947,14712,29495,6051,343,2020,2020-07-09
594,beauty,7,10,432040,14263,19222,5100,456,2020,2020-07-10
595,beauty,7,11,481903,20137,56440,9921,273,2020,2020-07-11
596,beauty,7,12,372543,21334,13699,4850,1060,2020,2020-07-12
597,beauty,7,13,714643,24870,72552,10061,550,2020,2020-07-13
598,beauty,7,14,450120,15156,22059,4351,272,2020,2020-07-14
599,beauty,7,15,476677,17725,33868,6056,325,2020,2020-07-15
600,beauty,7,16,472986,15243,21464,3614,307,2020,2020-07-16
601,beauty,7,17,528046,32756,29381,17739,944,2020,2020-07-17
602,beauty,7,18,505807,20898,29061,6716,337,2020,2020-07-18
603,beauty,7,19,384497,8540,13445,2776,131,2020,2020-07-19
604,beauty,7,20,275172,7640,9580,2412,176,2020,2020-07-20
605,beauty,7,21,456814,14039,34715,6116,258,2020,2020-07-21
606,beauty,7,22,464142,16270,37456,5924,339,2020,2020-07-22
607,beauty,7,23,625128,17869,30155,5828,428,2020,2020-07-23
608,beauty,7,24,528112,32235,56089,13515,1064,2020,2020-07-24
609,beauty,7,25,444839,26202,36048,6317,1204,2020,2020-07-25
610,beauty,7,26,407809,12512,21451,5899,248,2020,2020-07-26
611,beauty,7,27,447296,11695,39063,4584,228,2020,2020-07-27
612,beauty,7,28,434781,24726,34678,10122,575,2020,2020-07-28
613,beauty,7,29,587420,17602,20172,4428,218,2020,2020-07-29
614,beauty,7,30,516764,14465,25479,4851,903,2020,2020-07-30
615,beauty,7,31,485545,17251,12459,3352,429,2020,2020-07-31
616,beauty,8,1,417232,16062,20802,3476,318,2020,2020-08-01
617,beauty,8,2,506605,28757,86484,15317,712,2020,2020-08-02
618,beauty,8,3,431492,12074,22091,4515,485,2020,2020-08-03
619,beauty,8,4,639919,21142,33493,5877,825,2020,2020-08-04
620,beauty,8,5,371390,9146,21417,3930,192,2020,2020-08-05
621,beauty,8,6,357443,8903,10507,2030,230,2020,2020-08-06
622,beauty,8,7,378667,19884,9763,4122,523,2020,2020-08-07
623,beauty,8,8,319863,13152,13788,3997,280,2020,2020-08-08
624,beauty,8,9,373835,13742,13930,3640,250,2020,2020-08-09
625,beauty,8,10,500317,15063,31212,5453,278,2020,2020-08-10
626,beauty,8,11,412497,16338,32245,7251,537,2020,2020-08-11
627,beauty,8,12,385993,6756,8998,2136,85,2020,2020-08-12
628,beauty,8,13,483418,15215,44835,5308,220,2020,2020-08-13
629,beauty,8,14,421128,20168,29045,6063,452,2020,2020-08-14
630,beauty,8,15,392862,12951,23442,3568,319,2020,2020-08-15
631,beauty,8,16,341550,23741,23048,3822,219,2020,2020-08-16
632,beauty,8,17,399826,16686,19353,7593,430,2020,2020-08-17
633,beauty,8,18,395039,14149,16521,3781,300,2020,2020-08-18
634,beauty,8,19,516984,21867,57954,11317,893,2020,2020-08-19
635,beauty,8,20,461403,24048,28418,10623,476,2020,2020-08-20
636,beauty,8,21,508475,28105,28909,7443,423,2020,2020-08-21
637,beauty,8,22,386137,14503,40404,6542,207,2020,2020-08-22
638,beauty,8,23,413717,12462,26513,5487,222,2020,2020-08-23
639,beauty,8,24,425338,17806,13889,4101,333,2020,2020-08-24
640,beauty,8,25,284538,9365,12012,3180,232,2020,2020-08-25
641,beauty,8,26,346378,15733,24356,6795,379,2020,2020-08-26
642,beauty,8,27,406013,13514,15660,3681,207,2020,2020-08-27
643,beauty,8,28,410054,18906,47842,8635,390,2020,2020-08-28
644,beauty,8,29,524150,18200,22007,4085,344,2020,2020-08-29
645,beauty,8,30,310862,13171,16520,3087,105,2020,2020-08-30
646,beauty,8,31,507945,11666,28396,3655,198,2020,2020-08-31
647,beauty,9,1,508730,15078,15475,3876,201,2020,2020-09-01
648,beauty,9,2,571725,17417,15031,3022,441,2020,2020-09-02
649,beauty,9,3,496096,12414,10328,3783,144,2020,2020-09-03
650,beauty,9,4,362788,10733,9022,2546,439,2020,2020-09-04
651,beauty,9,5,496232,20058,16511,4773,232,2020,2020-09-05
652,beauty,9,6,404303,15384,22564,6102,286,2020,2020-09-06
653,beauty,9,7,336931,10581,13404,3956,217,2020,2020-09-07
654,beauty,9,8,506980,13433,26576,5483,268,2020,2020-09-08
655,beauty,9,9,506451,25059,14967,3900,274,2020,2020-09-09
656,beauty,9,10,351695,10268,18536,3189,221,2020,2020-09-10
657,beauty,9,11,594130,20223,19107,8314,613,2020,2020-09-11
658,beauty,9,12,468210,16642,15252,4191,274,2020,2020-09-12
659,beauty,9,13,323763,12048,17836,2955,203,2020,2020-09-13
660,beauty,9,14,514315,26741,26725,3590,398,2020,2020-09-14
661,beauty,9,15,828698,128164,34354,6407,14020,2020,2020-09-15
662,beauty,9,16,440691,11647,19623,4943,143,2020,2020-09-16
663,beauty,9,17,472354,17776,32595,4847,272,2020,2020-09-17
664,beauty,9,18,412284,15847,22642,4093,500,2020,2020-09-18
665,beauty,9,19,369135,14399,20179,6941,267,2020,2020-09-19
666,beauty,9,20,313211,6803,13271,1713,74,2020,2020-09-20
667,beauty,9,21,385658,26220,25983,4795,1800,2020,2020-09-21
668,beauty,9,22,362878,11077,26061,4462,221,2020,2020-09-22
669,beauty,9,23,431203,22833,24337,11372,476,2020,2020-09-23
670,beauty,9,24,450254,30408,70956,18568,865,2020,2020-09-24
671,beauty,9,25,473345,13610,37247,4207,319,2020,2020-09-25
672,beauty,9,26,322877,16126,14968,3409,618,2020,2020-09-26
673,beauty,9,27,413045,19748,43566,9975,383,2020,2020-09-27
674,beauty,9,28,332676,11475,17362,4443,227,2020,2020-09-28
675,beauty,9,29,408321,21371,56052,10343,608,2020,2020-09-29
676,beauty,10,1,299107,8184,24757,3118,271,2020,2020-10-01
677,beauty,10,2,535460,28604,68683,15468,615,2020,2020-10-02
678,beauty,10,3,401581,22042,19824,4423,753,2020,2020-10-03
679,beauty,10,4,297751,9355,12004,3381,263,2020,2020-10-04
680,beauty,10,5,503019,15667,18627,3951,268,2020,2020-10-05
681,beauty,10,6,399183,10748,20405,4375,196,2020,2020-10-06
682,beauty,10,7,459511,15870,19044,3886,184,2020,2020-10-07
683,beauty,10,8,419850,16229,14259,5193,175,2020,2020-10-08
684,beauty,10,9,469786,16529,25829,4470,394,2020,2020-10-09
685,beauty,10,10,346720,7598,18012,1530,151,2020,2020-10-10
686,beauty,10,11,471026,14690,16959,2890,721,2020,2020-10-11
687,beauty,10,12,512663,12706,32969,4935,1011,2020,2020-10-12
688,beauty,10,13,447720,10312,21095,3258,273,2020,2020-10-13
689,beauty,10,14,386851,10701,20091,2241,302,2020,2020-10-14
690,beauty,10,15,421742,13329,15097,5107,235,2020,2020-10-15
691,beauty,10,16,557733,12841,32981,3185,318,2020,2020-10-16
692,beauty,10,17,509716,14147,13818,1879,136,2020,2020-10-17
693,beauty,10,18,632364,15540,27258,3477,272,2020,2020-10-18
694,beauty,10,19,501709,11470,24407,2316,221,2020,2020-10-19
695,beauty,10,20,516006,29002,50243,19075,1203,2020,2020-10-20
696,beauty,10,21,340311,9090,17562,2426,272,2020,2020-10-21
697,beauty,10,22,376676,10198,14879,3114,228,2020,2020-10-22
698,beauty,10,23,447302,15458,20425,2286,463,2020,2020-10-23
699,beauty,10,24,483545,13419,36274,3571,242,2020,2020-10-24
700,beauty,10,25,432414,10200,12692,2729,234,2020,2020-10-25
701,beauty,10,26,447107,21749,37643,8190,690,2020,2020-10-26
702,beauty,10,27,655664,18336,52534,9436,514,2020,2020-10-27
703,beauty,10,28,435543,13227,21001,3574,333,2020,2020-10-28
704,beauty,10,29,682183,27490,29753,11684,660,2020,2020-10-29
705,beauty,10,30,498154,17522,39910,5310,540,2020,2020-10-30
706,beauty,10,31,572942,9172,10390,1861,166,2020,2020-10-31
707,beauty,11,1,472363,16610,13883,3342,253,2020,2020-11-01
708,beauty,11,2,669851,53698,67643,11007,751,2020,2020-11-02
709,beauty,11,3,456244,11293,36904,4604,392,2020,2020-11-03
710,beauty,11,4,581841,14778,22512,4668,412,2020,2020-11-04
711,beauty,11,5,682882,34088,45729,13496,739,2020,2020-11-05
712,beauty,11,6,584402,16044,27990,4392,532,2020,2020-11-06
713,beauty,11,7,891258,16672,42262,5730,380,2020,2020-11-07
714,beauty,11,8,414735,11272,22652,3614,223,2020,2020-11-08
715,beauty,11,9,537885,11619,27314,4219,323,2020,2020-11-09
716,beauty,11,10,512150,18005,69709,5207,1032,2020,2020-11-10
717,beauty,11,11,684077,41483,164957,26817,3414,2020,2020-11-11
718,beauty,11,12,502244,15943,21590,3054,319,2020,2020-11-12
719,beauty,11,13,862495,28782,36100,7547,653,2020,2020-11-13
720,beauty,11,14,592688,13055,36209,3015,202,2020,2020-11-14
721,beauty,11,15,691744,12279,49105,5128,286,2020,2020-11-15
722,beauty,11,16,545854,9271,23909,2841,228,2020,2020-11-16
723,beauty,11,17,620224,17991,43363,7383,391,2020,2020-11-17
724,beauty,11,18,612273,22926,35231,5733,339,2020,2020-11-18
725,beauty,11,19,596525,16939,48058,7773,359,2020,2020-11-19
726,beauty,11,20,668424,18124,40051,5510,495,2020,2020-11-20
727,beauty,11,21,547693,21616,32462,11685,405,2020,2020-11-21
728,beauty,11,22,515732,12181,44676,5244,183,2020,2020-11-22
729,beauty,11,23,639594,21455,66997,13043,869,2020,2020-11-23
730,beauty,11,24,562755,14710,17086,3557,198,2020,2020-11-24
731,beauty,11,25,579257,15262,25606,4657,223,2020,2020-11-25
732,beauty,11,26,445311,14563,19937,4063,359,2020,2020-11-26
733,beauty,11,27,456116,13706,27351,4809,305,2020,2020-11-27
734,beauty,11,28,508819,14501,33584,6926,347,2020,2020-11-28
735,beauty,11,29,349804,13674,21020,5923,194,2020,2020-11-29
736,beauty,11,30,576523,17127,45206,6714,341,2020,2020-11-30
737,beauty,12,1,520354,17107,28423,5268,2416,2020,2020-12-01
738,beauty,12,2,352209,11243,15747,3473,236,2020,2020-12-02
739,beauty,12,3,487021,11646,34779,4372,266,2020,2020-12-03
740,beauty,12,4,412415,15713,36309,5519,530,2020,2020-12-04
741,beauty,12,5,411868,16999,10235,2545,317,2020,2020-12-05
742,beauty,12,6,437191,22156,35700,11456,365,2020,2020-12-06
743,beauty,12,7,370814,10044,32536,4165,429,2020,2020-12-07
744,beauty,12,8,484485,13131,58872,5100,346,2020,2020-12-08
745,beauty,12,9,470854,19178,53576,7532,402,2020,2020-12-09
746,beauty,12,10,451448,10739,15008,4189,312,2020,2020-12-10
747,beauty,12,11,543943,29397,29155,6642,537,2020,2020-12-11
748,beauty,12,12,385055,12520,16926,3507,260,2020,2020-12-12
749,beauty,12,13,413595,8481,22913,1474,96,2020,2020-12-13
750,beauty,12,14,353119,13109,20639,3063,197,2020,2020-12-14
751,beauty,12,15,401484,11061,23519,4321,284,2020,2020-12-15
752,beauty,12,16,467983,24122,37458,4326,2121,2020,2020-12-16
753,beauty,12,17,321460,16136,18114,2833,464,2020,2020-12-17
754,beauty,12,18,490298,14343,15461,2461,467,2020,2020-12-18
755,beauty,12,19,372466,10163,20871,3381,218,2020,2020-12-19
756,beauty,12,20,398656,10429,21007,2130,139,2020,2020-12-20
757,beauty,12,21,494386,11726,18379,3129,563,2020,2020-12-21
758,beauty,12,22,394045,17137,21024,3973,248,2020,2020-12-22
759,beauty,12,23,305032,9589,11169,2597,151,2020,2020-12-23
760,beauty,12,24,554427,19909,21469,6902,603,2020,2020-12-24
761,beauty,12,25,642154,50384,17745,3424,1316,2020,2020-12-25
762,beauty,12,26,374049,11973,17783,2446,226,2020,2020-12-26
763,beauty,12,27,403053,28508,11304,2811,332,2020,2020-12-27
764,beauty,12,28,411976,16369,36511,8179,458,2020,2020-12-28
765,beauty,12,29,514312,18212,24899,5149,338,2020,2020-12-29
766,beauty,12,30,484721,17487,25422,4211,2088,2020,2020-12-30
767,book,1,1,1121,84,72,33,1,2020,2020-01-01
768,book,1,2,1377,39,406,2,1,2020,2020-01-02
769,book,1,3,531,6,171,3,0,2020,2020-01-03
770,book,1,4,7326,178,2060,33,2,2020,2020-01-04
771,book,1,5,547,50,130,33,4,2020,2020-01-05
772,book,1,6,15978,379,10482,103,2,2020,2020-01-06
773,book,1,7,4018,270,498,26,1,2020,2020-01-07
774,book,1,8,2820,109,88,13,1,2020,2020-01-08
775,book,1,9,1562,34,567,12,0,2020,2020-01-09
776,book,1,10,1497,111,363,25,0,2020,2020-01-10
777,book,1,11,3132,85,293,21,0,2020,2020-01-11
778,book,1,12,1023,24,172,9,1,2020,2020-01-12
779,book,1,13,804,64,223,34,3,2020,2020-01-13
780,book,1,14,383,27,53,8,0,2020,2020-01-14
781,book,1,15,567,17,263,5,0,2020,2020-01-15
782,book,1,16,932,99,243,51,4,2020,2020-01-16
783,book,1,17,1038,68,319,37,2,2020,2020-01-17
784,book,1,18,2075,75,382,26,0,2020,2020-01-18
785,book,1,19,3451,161,992,40,6,2020,2020-01-19
786,book,1,20,4864,239,2051,75,6,2020,2020-01-20
787,book,1,21,2596,105,195,7,0,2020,2020-01-21
788,book,1,22,5106,155,2117,77,4,2020,2020-01-22
789,book,1,23,1176,24,125,11,1,2020,2020-01-23
790,book,1,24,1698,121,189,10,1,2020,2020-01-24
